id,lang_abv,language,label,premise,hypothesis
f9bb7dd4e7,en,English,0,for one twelve dollar check,Just a check for twelve bucks.  
9cacb29259,en,English,2,"Indeed, the Democratic counteroffensive has already begun.",The democrats made the first offensive move.
4998a35429,en,English,1,"Fira is a shopper's paradise, a series of narrow alleys where you can wander free from the fear of traffic, although keep your eyes and ears open for donkeys.",Donkeys are the main method of transport in Fira.
73607b6d8e,en,English,0,"Now, these are not the issues that ivory liberals don't care about.",The librarians on the ivory tower would be interested in these issues.
beb099a0d8,tr,Turkish,0,Alternatif bir yerde alternatif kullanılmamalı.,Alternatifi dönüşümlü anlamında kullanmak uygun değil.
843d6db68e,en,English,1,But the world is not run for the edification of tourists.,The tourists were not welcomed.
57a06475ac,en,English,1,"2466, discusses the four collections, which include certification of a minimum number of installed and operating microwave links and the maintenance of a computer-readable database.",2466 discusses four collections and 2467 discusses the consequences of them.
3b5ab41e88,ur,Urdu,0,میری جنس بہت دلچسپ ہے مگر اس کہانی کا اصل موضوع نہیں ہے۔,یہ کہانی ایسے مواد کو ظاہر کرتی ہے جو مکمل طور پر جنس پر مشتمل نہیں ہے
467158753b,en,English,1,'You've double-crossed me about four times in one afternoon.,I have to fire you because you won't stop crossing me. 
63763b274b,en,English,2,"The 37 hectares (91 acres) of garden are set on lands above the Wag Wag River, which twists through a steep and narrow valley.",The nine hundred acres of garden are set on the lands above the Nile River.
3d7fec436c,en,English,1,So it was really fun.,I was so interested in how much I could eat.
ab417159a1,en,English,1,for me now the address is the same you know my my office address,My office won't accept any personal mail.
cb87822b5c,ur,Urdu,2,صدر بش کی طرف سے، میں مستقبل میں آپ کے ساتھ کام کرنے کے منتظر ہوں.,صدر بش نے کہا کہ آپ کو جانا چاہئے.
e73f6b0165,en,English,1,i am surprised though that we do have so many that are in politics down here,I am surprised that a lot of women are interested in politics in this state.
afd6213065,de,German,1,Die Unterhaltung enthielt auch Hinweise auf das verbrennen von Leuten.,Die Konversation setzte das Verbrennen der Menschen als entsetzlich herab.
5a984e3e66,sw,Swahili,1,Wakuu pia waliangazia Pakistan na kenye inaweza  kuwafanyia wenye Taliban na wenye Al Qaeda.,Talebani walikuwa marafiki wa karibu na Al Qaeda.
b3fb61f669,en,English,1,"OMB issued the guidance in Memorandum M0010, dated April 25, 2000.",Memorandum M0010 details fiscal checks.
dbc8a4b47e,en,English,0,"The smallest new, meaningful language unit helps to survive its first innovation (e.g. Telethon for Ithon), where it turned out to be useful, almost as if by chance, and brings something new to the term.",Differences in words must be useful for survival.
813248eee0,ur,Urdu,2,نہیں. خون ان کے دوربین بند.,دوربین کے قریب کہیں بھی خون کا کوئی نشانہ نہیں تھا
3b7c1742fc,el,Greek,0,Το ανέφερα αυτό σε μια επιστολή προς τον Δρ και φάνηκε να το διασκέδασε και μου έστειλε ένα μικρό κέικ φρούτων εκείνα τα Χριστούγεννα.,Είμαι βέβαιος ότι ο γιατρός έλαβε το γράμμα που του έστειλα.
0090047cc5,en,English,1,yeah i've i wish they'd split that bowling season up into uh three seasons,Bowling season would be more fun split into thirds.
39a081dfa8,en,English,1,Rice and others reminded the president that they were tired of crushing flies.,Rice always took notes of everything the president said.
39edd16bf7,en,English,1,"In the north, the snowcapped Alps and jagged pink pinnacles of the Dolomites; the gleaming Alpine-backed lakes of Como, Garda, and Maggiore; the fertile and industrial plain of the Po, stretching from Turin and Milan across to ancient Verona; the Palladian-villa studded hills of Vicenza; and the romantic canals of Venice.",The Alps are covered in snow year-round so they are great for skiing.
88f3fd76dd,ur,Urdu,1,پرانے پرتگال کے مستند احساس کے لئے، استحکام کے لیول سینیڈو (وفاداری سینیٹ کی تعمیر) کے ٹھنڈا داخلہ دروازے میں پھیلتے ہیں، نوآبادیاتی فن تعمیر کی ایک اچھی مثال,وفاداری سینیٹ کی تعمیر بہت قد اور سفید ہے.
752924043c,ru,Russian,1,"изменение является сокращение штата сотрудников, изменение методы контрактации, и бизнес",Они увольняют половину сотрудников.
cc5274bed4,sw,Swahili,1,"Kwa hivyo, mshahara wake ukaongezwa na marupurupu mengine kuongezwa maradufu, kutoka takriban dola 465 za Marekani hadi 3,925 katika kiwango hicho hadi Desemba 2000.",Alihitaji pesa zaidi ili asafiri.
4914f1d6f0,bg,Bulgarian,0,Обширна програма за ремонт ще бъде завършена до края на 2001 г.,Програмата за ремонт няма да се осъществи до края на 2000 година.
7a23b5bec1,en,English,0,yep same here,I agree.
3a0335a839,en,English,0,GAO secures all information obtained during the course of its work.,The information is secured.
759a9fed94,en,English,0,"You did, didn't you?""",Did you do it?
fa3a785054,en,English,2,yeah it's a U S territory and it's just we own it or,"I'm not sure if it's a U.S. territory, or if we own it."
fb406a53b6,vi,Vietnamese,1,"Trong cabin của anh ấy ở mạn phải Lord Julian, bị xáo trộn bởi những âm thanh giống nhau, đã trở nên uể oải và vội vã mặc quần áo.",Chúa Julian mặc một bộ đồ chú hề trong tủ của mình.
712bc5d050,en,English,2,"Palestrina , by Hans Pfitzner, performed by the Royal Opera (Metropolitan Opera House, New York).","Hans Pfitzner did not write Palestrina, which will be performed in New York. "
76b19679ab,en,English,2,okay movies i've i haven't seen too many lately i have kids and we went and saw The Rescuers Down Under over the the break do do you have kids you take to movies or,I've never seen a movie.
c9a0d93140,en,English,0,"Around 1500 b.c. , a massive volcanic eruption at Santorini destroyed not only Akrotiri under feet of ash and pumice but the whole Minoan civilization.",The entire Minoan civilization was destroyed by a volcanic eruption.
df4fa2a4e4,en,English,1,"In addition to photographs and artifacts, you can also see images of Annie's story and of the occupation of Amsterdam.",You'll see some of the first photos.
706b08fd87,en,English,2,right and that was back in nineteen fifty nine,It will be in the future.
8ea6ba4f03,en,English,0,The following are examples of how agencies engaged employee unions.,There are certain examples of how employee unions can be engaged by certain agencies.
f9401c7c67,en,English,2,"He went down on his knees, examining it minutely, even going so far as to smell it. ",He didn't even look at it. 
7bc06f9b69,en,English,0, 9th circa b.c.First signs of pre-Roman Etruscans,First evidence of pre-Roman Etruscans.
f1a2f085eb,en,English,0,Programs in Michigan and the District of Columbia received one-year grant terms for 2002.,Programs in Michigan receive one-year grant terms. 
9eea09efd5,en,English,1,Each one planting itself in the sides of Stark's neck.,Stark had two swords stuck in his neck.
18670e5155,en,English,1,The chain wielder smiled at her.,The chain wielder was friends with the woman.
51fee2a9f2,sw,Swahili,1,"Sauti kama maili tatu kwa kipenyo,kaldera ilifikiriwa kuwa kubwa katika mlipuko wa volkano.","Mlio wa maili 2 waweza kuwa ulisababivhwa na vitu vingi, pamoja na mlipuko wa volkano."
87b225a0cf,en,English,2,right well there's yeah there there's going to be some measure of incentive uh reward or whatever but the reward ultimately ultimately comes down to what you want,They have a policy against incentives. 
26fd5abd75,en,English,0,The Chief Information Officer and the decision-making authorities decide what type of work to outsource and what kind of work it is best to do internally.,The DPI said the work was right.
e4f02bb6e7,en,English,2,yeah although i do worry that how easy this one was might be a bad lesson uh to the to the younger people um you know than there is the other generation,I do think it will be a good lesson.
dc680bdaaf,en,English,0,"I'm waiting for Emily Dickinson's next poem, what I need to know about poetry.",Dickinson wrote poetry.
c0320aaa46,es,Spanish,2,"Pues, yo no sabía cuánto detalle quería.",Le di todos los detalles porque sabía que los quería.
0d1cc84f34,en,English,1,"The word itself, tapa, is translated as  lid  and derives from the old custom of offering a bite of food along with a drink, the food being served on a saucer sitting on top of the glass like a lid.",Tapas are only small in order for you to try a lot.
973fa9e1cc,tr,Turkish,1,Onun 27 m (88ft) yerin altındaki mezarları mermerden yapılmış ve 1.200 metre kare (13.000 feet kare) alanı kaplamaktadır.,O önemli bir halk figürüydü.
d93e36bc86,en,English,0,i'm kind of familiar with the weather out that way in west Texas but not in not in Lewisville,I do not know the weather conditions in Lewisville.  
83f18e0bed,en,English,0,"The National Association of State Information Resource Executives (NASIRE) represents state chief information officers (CIO) and information resource executives who share a mission to shape national information technology policy through collaborative partnerships, information sharing, and knowledge transfer.",The national association of state information represents state chief information.
bf779d9262,en,English,0,The man had probably heard him urinating or maybe even noticed the change of his breath as he awoke.,The man probably heard the spatter of his urine or the change in his breathing patterns.
af50f81a34,en,English,1,"You can alternate lazy days on the beach with some of the Medi?­ter?­ra?­nean's best deep-sea diving, boat excursions around pirate coves, canoeing and fishing on inland rivers, or hikes and picnics in the mountains.",The waters are crystal clear and completely safe -- no sharks or crocodiles here!
15ee41d68f,en,English,2,He watched San'doro silent in his thoughts.,The man made lots of noise.
d87e54deab,en,English,0,Criminal discovered in last chapter. ,Criminal identified in the closing pages of the book.
ee4db9eff2,hi,Hindi,1,"वैसे ही, तालिका A2 और A3 मे आंकड़े दिखता है कि उच्च वाहक मार्ग मात्रा के साथ मार्गों घरेलू आय और शिक्षा प्राप्ति के उच्च स्तर के साथ ज़िप कोड मे रहते है।","उच्च घनत्व क्षेत्रों में $ 100,000 से अधिक आय है।"
003868a77d,ru,Russian,0,"Я сказал, что это наша единственная возможность, и нам следует ей воспользоваться. Тот более удачный вариант, который задумал Капитан Блад, это был тот самый вариант, который он уже предложил Вульверстону.",Возможность была тогда и сейчас.
d079bdae99,en,English,0,yeah well the uh NC double A tournament's going on right now and uh i haven't watched it this year because Louisville's out of it this year,I haven't watched the NCAA tournament this year.
3319d193cb,en,English,2,yeah the the i mean people like that are crazy i did a study on it though when i was in high school it was one of these things we had to pick a topic to to investigate and at that time i don't think it's like that any more but at that time uh it was very unfair capital punishment was a lot more  common and if you tended and it tended to be that if you were ignorant or if you were a foreigner or if you were black or any minority for that matter the chances your chances of of uh getting the death penalty were you know like hundreds of times greater than if you could just communicate well i mean you didn't have to be um you didn't even necessarily have to be white but if you could just communicate and you could come across in the court room with some kind of um,"I never attended school, mom wouldn't let me."
22f8097586,en,English,0,uh high humidity,"Warm, sweaty temperatures."
08f609486a,en,English,0,Hughes has accomplished this in part by the unusual technique of double ghosting.,He was able to double ghost.
2a4e095735,en,English,0,"Blessed with preternatural gregariousness, good humor, and a love of attention, he's been tireless about pursuing both celebrity and the cause of popular history ever since.","He was very outgoing and extroverted, as well as nice to be around."
0a722600ae,en,English,0,"Likewise, at their production decision reviews, these programs did not capture manufacturing and product reliability knowledge consistent with best practices.",The best practices were not consistent with the knowledge.
5228d8487b,ru,Russian,2,"Да, он предложил купить, ну, это... швабру, такую, как у тебя.",Он предложил купить пылесос.
51bf8b41b2,en,English,2,Were you in company with anyone?,Were you awake?
1c7dab8fef,en,English,0,Built in a.d. 715 to help measure the peak and trough of the Nile flood.,It was built to deal with the Nile flood.
20c915b6bc,en,English,0,"Julius before the safe in the flat, her own question and the pause before his reply, ""Nothing."" Was there really nothing? ","In the flat, Julius answered her after pausing."
acb4d9d442,en,English,2,"1 Now that each unit is fully staffed, the LSC Office of Program Performance and its state planning team contain over 260 years of experience in LSC-funded programs.",The LSC has over 1260 years of experience with their staff.
14b833dd0b,en,English,0,"Part 2), Confidentiality of Alcohol and Drug Abuse Patient Records.",Drug and alcohol patient records should be confidential
0ee7fdf584,en,English,2,"In this case, shareholders can pay twice for the sins of others.",shareholders can pay once for the sins of others.
f3b84ef905,en,English,2,Overlapping the others?,Separate from the others?
00b1f84085,en,English,2,Each working group met several times to develop recommendations for changes to the legal services delivery system.,There were no meetings to discuss changes to the legal services delivery system.
bd8db6f505,sw,Swahili,1,"jiji la Liao Beijing, hapo awali likijulikana kama Yanjing, Limekaa katika eneo la Kusini Mashariki, ambalo ni mji mkuu wa kisasa leo, ikiwa na hekalu la Fayuan,mnara pekee uliobaki.",Hekalu la Fayuan hupata wageni zaidi ya mia tano kila siku.
e1c2dad422,en,English,0,he's not a starter,He does not open.
ff9f21f7ea,en,English,2,"On the contrary, the offer of money by the Government is not coercive - and cannot be compared remotely to what is happening in China.","Apparently, the government bribes people if they give any money."
b264491710,en,English,1,"11 However, in the most difficult retrofitting processes, the time of cessation may be greatly affected.",Average modernization costs of more than $1 million to be completed.
ae877c1a9b,en,English,0,"Until all members of our society are afforded that access, this promise of our government will continue to be unfulfilled.",The promise of our government won't be fulfilled until all of society can afford access. 
54dc2f5c74,en,English,1,It must also report the information to the employee's home agency promptly to facilitate disbursement of pay by the home agency.,The information is all reported at once at the end of the fiscal year.
4449dee122,en,English,0,i was trying to think about some of my favorite people that i liked in music and they're none of them are recent right,I enjoy older music. 
e82b280216,en,English,0,Chapter eight. Order this failed company.,The shameful discharge of this person is ordered.
c917c65b0c,en,English,2,We're trying to understand what's going on.,We don't care what's going to happen and there's no need to fix it.
880a3d4b3b,en,English,2,That data security group is made between 8 and 12 sets a month.,Security groups operate every day of the month.
05017c8ce8,el,Greek,0,"Από τώρα και στο εξής, η εθνική ενότητα παίζει πάντοτε το δεύτερο ρόλο στην εθνοτική, θρησκευτική και πάνω απ' όλα στα οικονομικά περιφερειακά συμφέροντα.",Η εθνική ενότητα δεν είναι ποτέ η πρώτη προταιρεότητα.
cea7fab05e,hi,Hindi,1,"गर्मी गर्म (लेकिन गर्म नहीं) मौसम और गर्म समुद्र के तापमान को गर्म करती है, जिससे यह गोताखोरी, स्नॉर्कलिंग और अन्य पानी के खेल के लिए आदर्श है।",ये गर्मी में 75 होता है
d6a7b75377,en,English,1,from grocery store baggers that want to buy my car because it's a Trans Am they're high school seniors seventeen years old and they got to impress their girl friend,I wouldn't sell my Trans Am even if I was offered a million dollars.
c5b6fffc8b,en,English,0,yeah that's a nice place,It's a location I enjoy being at. 
8f0209752a,en,English,0,"The author began with a set of hunches or hypotheses about what can go wrong in agency management, and what would be evidence supporting-or contradicting-these hypotheses.",The author had several theories about the ways in which agency management can go awry.
befffe19c7,en,English,1,"But the second time I found him, he was stuck between two friends.",He doesn't know which side to choose between his two friends.
5918416437,de,German,1,(In den Schulterrassen hört das große Geräusch -- Hubbub -- auf.,Es gibt weniger Schüler auf den Schulhöfen und daher weniger Lärm.
0896682aa0,en,English,0,excessively violent i was worried it's like golly if kids start imitating that,It was so violent I worried about the kids imitating that.
79a32e222c,en,English,1,"Civil libertarians denounced it as an improper church-state partnership, a sectarian scheme to milk the taxpayer, and a feel-good diversion from the rest of the coalition's agenda.",The coalition's core agenda is to reduce government's role in daily life.
7e2d04b185,en,English,0,"Of course I had a watch kept on Mr. Inglethorp, hoping that sooner or later he would lead me to the hiding-place. ",I thought he would show where he hid.
6f777a00dd,vi,Vietnamese,2,"Chào buổi sáng, anh ấy nói, và nói thêm là anh ấy đã rất lúng túng, tôi cũng vậy","Xin chào buổi tối, anh ấy tự nói với mình."
68aeca2136,en,English,2,i guess it's just you know and when i think about that lady this this particular lady who wrote me a check for twelve dollars and it bounced and i sent it through you know sent it through the check through the bank once and she incurred at least a fifteen dollar fee,A lady wrote me a check for 12 dollars and it went through with no issue.
7a8a034bde,en,English,2,"A lot of people are going to look at it and say, 'Well, I took the exam the way it is and that's what I had to do it,' said Mr. Curnin. ",A lot of animals are going to say the exam was very hard.
ebe8f851ab,tr,Turkish,1,1992 Olimpiyatları Barselona'nın spor tutkunu bir şehir olarak itibarını pekiştirmiştir.,İspanya'daki Olimpiyatlar o on yılın en popülerleriydi.
9e445ceef2,tr,Turkish,1,"Her neyse, böylece bitirdim ve bugün saat 6:30'da eve geldim ve günüm böyle geçti.",Günün çoğunu müşterinin karmaşık fatura sorunu ile uğraşarak geçirdim.
7cd388dd09,es,Spanish,2,Los ingresos por boletos no empiezan a cubrir el costo de estos programas.,El ingreso del billete definitivamente cubrirá el costo de estos programas.
20d8ad45c4,sw,Swahili,2,"Bwana, ni kama ako nafsi mbili tofauti.",Bosi wangu alikua mcheshi na thabiti.
394204428f,en,English,2,it it i think that is the biggest problem when you really not you don't don't really need the stuff but the nicer looking clothes are the more expensive nicely tailored clothes,It is the same price for tailored clothes.
4e991c0151,en,English,1,"At the top, it bore the printed stamp of Messrs. ","The stamp was faded, indicating the package was old."
2b01f43d61,sw,Swahili,0,"Wanatufundisha kuwa thabiti, imara, na wenye busara.","Kuwa na uazimio, mtu asiyekubali haraka na mbunifu ni ujuzi ambao unaweza kufundishwa."
1b23e0392e,tr,Turkish,1,"yaklaşık yüzde 1,5 sülfür bitümlü kömür yakan iki 900 MWe, 8 köşe, T ateşli yanma mühendisliği birimi.",Birimler diğer birimlerden daha az sülfür bitümlü kömür yakar.
4489bc2aae,en,English,1,"This confluence of a bad tax, a $1 billion reserve, a botched opposition campaign, and voters willing to call a bluff resulted in the I-695 victory.",The I-695 failed in its campaign to help the people.
6c8dec9784,en,English,0,"Larger boats for up to 20 people, plus crew, offer organized gourmet cruises.","Larger boats that can fit up to 20 people (not including the crew), have gourmet cruises."
f1297836fa,en,English,1,"The FBI report, flight #93, no passengers from 9/11/01, September 18, 2001.",Seven travelers missed flight 93.
d6d8a2f03d,en,English,1,She realizes that maybe she's mad at him herself.,He's angry because she's always talking too much.
f13c8dd701,en,English,2,"Of course, many elegant and flirting scenes have been set up on yachts.",There are few elegant or flirting scenes on yachts.
5c6bd40f68,en,English,0,The other is retrospective and intended to help those who review case study reports to assess the quality of completed case studies.,It is made to help the reviewers assess the quality of the case studies.
4efc6e18be,en,English,1,i have been and uh some of the boy scouts have been up in there they have got some great hiking trails and camping areas up in there,Boy scouts always know the best place to camp and hike. 
e2fa2c835a,en,English,0,The theory of new drugs and health care is linked to some of the major problems that have taken over our immune system.,Our immune system is locked up in chaos in the past.
cde207c0ed,en,English,0,Several witnesses testified at the end of the representation once the foreigner left the country.,Many witnesses revoke the representation.
245dff1b30,en,English,1,"Upon his return to the United States, Hagg met at the airport with FBI agents, and was questioned, summoned the next day in front of the FBI jury, and then investigated bin Laden.",Hajj was questioned by FBI agents for three hours.
51b30fb7ac,en,English,1,GAO also issued over 160 reports detailing specific findings and made over 100 recommendations to agencies and to the President's Council on Year 2000 Conversion for improving the government's readiness.,The GAO issued roughly 170 reports about specific findings.
ec65531380,en,English,2,"There are no gods here now, said the voice of the monster in front of them.",The monster stood behind them in silence and spoke not a word. 
7f42447da8,tr,Turkish,2,"Tamam, o yüzden emin olalım, o yüzden belki de beş günlük bir bekleme periyodu ya da bu şeyler meşru olabilir",Onlara izin vermeden önce beş dakika bekletmeye ne dersin?
10c2e07eaf,sw,Swahili,0,"Kizazi cha Mheshimiwa Kaplan kimekufa kwa kiasi kikubwa, na watoto wake wamekuwa wa-Amerika.",Wengi wa kizazi cha Bw. Kaplan washakufa.
36f41f809f,en,English,0,"She looks, but she's worried. You know, take some time.",She told me to slow down.
602808874f,de,German,0,"Ob diese Kombination von Fakten und Spekulationen Anlass für Protestdemonstrationen ist, ist Geschmackssache.",Es gibt sowohl Fakten als auch Spekulation.
a336669a50,ru,Russian,0,да и еще я не понимаю того как продают технологии и даже военные технологии иностранным государствам а потом прощают им долги,"Для меня непонятно, как кто-то может продавать технологии и военную технику иностранному правительству, а потом не обращать внимания на их долг."
94cbd18462,en,English,1,"The first, reached from Luxor, is Esna, 54 km (33 miles) by road.",The only way to get to Esna is by car.
2458491551,en,English,2,Today it is possible to walk through the old agora (marketplace) and stroll along Roman roads.,Thre is nothing left today of the old Roman roads. 
06b087ecd2,en,English,0,A martini should be gin and vermouth and a twist.,A martini must be composed by gin and vermouth.
ed09c4ab39,sw,Swahili,1,"Ulinzi wa usafiri, nishati, huduma za dharura, huduma za kifedha, na mifumo ya mawasiliano inazidi kuwa muhimu kwa sababu hutegemea sana teknolojia ya habari.",Ni rahisi kwa walaghai wa tarakilishi kulenga mifumo ya usafiri na nishati.
ed44a1edda,ru,Russian,0,это была их цель ох,"Это то, к чему они стремились."
d2f1618d86,es,Spanish,0,gástalo en los que tienen una oportunidad,Gastelo en las opciones que podrían funcionar.
e25a72c64e,en,English,1,"Across the river from the city, it has superb views; rooms are very contemporary in design.",It has great views of the city and very sleek furniure in the lobby.
ed7ceea226,el,Greek,0,Δεν χρειάζεται να μείνεις εκεί.,Μπορείς να φύγεις.
1d14c96e04,es,Spanish,1,El año pasado donaste generosamente $-.,"Usted donó 10,000$ el año pasado."
d5ec40fac4,en,English,0,"At that event, legal services personnel, court personnel, and other technology experts saw demonstrations by four companies on their products, and assessed their utility for preparing pro se documents.",Legal services personnel saw product demonstrations. 
b56bf3c292,sw,Swahili,2,Kwa matumizi ya kawaida kwenye kundi la tatu huwa na mwanzo wa kufafanua ngono.,Hili halisisimui.
7e840bc5dd,en,English,1,no i i just painted,I just painted a huge mural depicting a tiger empaling a small dog. 
2fa504b987,en,English,1,The second thing I might be looking at is what they can afford.,They can't afford much.
58d75f42d7,ru,Russian,1,"Он искал комфорт в строке на открытой странице перед ним: levius fit patientia quicquid corrigere est nefas. Искал, но едва нашел.","Язык, описанный на этих страницах - это родной язык земли."
bc192bb769,en,English,0,"I understand,"" continued the Coroner deliberately, ""that you were sitting reading on the bench just outside the long window of the boudoir. ","""Just outside the window of the boudoir, I understand that you were sitting and reading"", continued the Coroner."
df9e5418ac,en,English,2,"Managing better requires that agencies have, and rely upon, sound financial and program information.","To manage better, agencies often need to rely on unsound information."
ccbd44dc63,en,English,0,"Most of it, I couldn't even begin to identify.",I didn't nkow what any of it was.
251635fbed,en,English,1,In the small marina you can eat while surrounded by expensive boats.,Everyone in the small marina owns a boat.
e6723704a7,sw,Swahili,0,"Niamini, nashukuru.",Mtu huwa na shukrani kweli.
134614750f,en,English,0,"Shoot only the ones that face us, Jon had told Adrin.",Jon told Adrin and the others to only shoot the ones that face us.
02c2fa2677,sw,Swahili,1,00 wamewekeza katika programu ya mazoezi ya kazi kwa mtu katika ustawi anaokoa $3.,Asilimia ya wananchi wenye miaka ishirini na tano na zaidi wako kwenye masilahi.
c88dbea81b,es,Spanish,2,Los sondios distrajeron al capitán Blood de sus pensamientos descontentos.,El Capitán Blood pudo pensar sus ideas contrariadas sin interrupción.
dadf586ada,en,English,2,and uh i'm originally from Virginia and uh and my memories of summer have always been that stifling humidity,I've never stepped foot in Virginia and I have no idea what summers are like there.
64cf530dbb,sw,Swahili,0,Kielelezo 3 kinaonyesha matokeo ya msingi kwa mifano miwili.,Mchoro wa 3 unaonyesha kile ambacho mifano hufanya.
1f1444907c,en,English,1,"Possibly three months.""",It could be two months. 
0abeee083f,vi,Vietnamese,1,Những phức hợp bậc cao hơn của các thiết bị phân tử phát sinh bởi vì sự chọn lọc tự nhiên có thể tác động lên các đặc tính tập thể của các tập hợp phân tử như vậy khi các đặc tính tập thể này làm tăng thêm khả năng thích ứng.,Các thiết bị phân tử này đang phần lớn được dùng để sản xuất các loại thuốc độc khác nhau cho mục đích bảo vệ.
62ff9bdd8f,en,English,0,"oh but anyway, my kids are twenty-one and twenty-four now, so I don't have to",I don't need it because my kids are over 20 years old.
008ba20158,en,English,0,"Even us if you needed,"" said Jon.",He offered himself if needed.
efb66faffe,ru,Russian,0,"Что может случиться с традиционно бессердечным подходом военных, выражающемся в поисках козла отпущения?",Военные имеют историю использования козла отпущения.
acc5dbcbff,en,English,1,"I see, said Tuppence thoughtfully.","""I understand,"" said Tuppence after taking a quiet moment to carefully consider the information."
9ee4be5fc4,en,English,0,"Shortly after stepping out on the bridge, Jon felt the entire walkway narrow.",The walkway narrowed as Jon stepped out on the bridge.
172985b606,en,English,1,"Missouri was asked to continue its planning efforts and file a supplemental planning report with LSC on or before October 1, 1999.",Missouri was happy to continue it's planning efforts. 
7931a6acc7,en,English,0,"Life, unlike Reich's book, is not a series of morality fables.",Reich's book is a series of morality fables.
b2323c2da4,en,English,1,"Tommy Thompson of Wisconsin and Mayor Rudolph Giuliani of New York, the conservative vanguard on the issue, show no inclination to exploit research that says, in effect, Why care about day-care quality?",Thompson and Giuliani don't want to care about day cares.
bdc70ac3ef,en,English,1,"7) Nonautomated First-Class and Standard-A mailers have the option of requesting that their mail be processed manually, even though the costs for such processing are substantially higher than mechanized processing.","Nonautomated First-Class and Standard-A mailers can ask for their mail to be processed by hand, though it costs the postal service 40% more."
6a6b70754d,hi,Hindi,0,"लेकिन मैं जैसे कि यह भूल गया था, कि मैं दोपहर का खाना खाने जा रहा था लेकिन मैं भूखा था।",मुझे भूख लगी थी इसलिए मैंने अपना दोपहर का भोजन खाने का फैसला किया ।
c58ed7bf74,en,English,0,no uh i have a friend who works for TI and uh i work for a a tire service here in i'm from Dallas,I live in Dallas and work for a tire center and my friend works for TI.
053defc62c,en,English,1,the only thing that they had a great abundance of was uh you know human beings,They had few other resources.
b6a06d92b8,en,English,2,Both professors soon realized that creating a new language was not an easy task.,Professors realized it was easy to make a new language.
b8a91abf49,en,English,0,"Stale macho jokes and formulaic cliffhangers drive this chase-by-numbers thriller on the bumpy road to nowhere (Holden, the New York Times ).","Stridently macho, loud and predictable, the film goes nowhere."
9d61981267,ur,Urdu,1,میں بھی یہی مواد کوور رہا ہوں.,میں اسی چیز کو دوسرے رسالوں کے طور پر ڈھونڈتا ہوں.
6ea95ef718,en,English,0,The two programs are currently housed in buildings about a block apart.,The buildings for the two programs are approximately one block apart.
d25fe31440,en,English,2,"Much more cultural and artistic opportunities exist in Indianapolis, but none is of better quality than the Civic Theater.",The Civic Theatre is located in Tampa.
81a3debfdf,vi,Vietnamese,0,"Các thành viên Mandala của vô hạn mandalas chỉ khác nhau trong biên độ cơ bản, do đó luật, áp dụng cho mỗi thành viên Mandala.",Các thành viên Mandala đã chết.
4fd57b741d,en,English,0,yeah that that i i had a i had a program due and uh one one window i had the program and the other one i had the program running so if there was ever a mistake i could easily check you know i could look at the program and say this is where i made the error,Because of the way it worked it was simple for me to keep track of my mistakes.
44fd8e7663,vi,Vietnamese,0,"Vâng, tôi thậm chí không nghĩ về điều đó, nhưng tôi đã rất thất vọng, và, tôi lại nói chuyện với anh ta lần nữa.",Tôi buồn tới mức tôi lại bắt đầu nói chuyện lại với anh ta.
4c4be486a2,en,English,1,that's hilarious to to get that jack off that's right oh that's a funny story,The story is about the washing machine.
64e6c8c8d3,en,English,1,and it just depends on how bad that person is,"It depends on the condition of the person, what kind of nursing home they go to."
2ac590aa31,en,English,2,"The levadas were largely built by slave laborers from Africa, whose primary employment was on sugar plantations.",The levadas were built by the workers.
98732abb61,en,English,1,"Among young and pre-school children, the main cause is repeated otitis.",The majority of young children will have a middle otitis.
a494ecce32,en,English,1,"In April 1453 the Sultan's armies massed outside the city walls, outnumbering the Byzantines ten to one.",There were ten times as many of the Sultan's armies than Byzantines but they still lost.
a9951f3709,en,English,2,At the fulcrum is a coffee bar and cafe under a giant screen television flanked by CD listening stations.,There are no audio facilities near the coffee bar and cafe.
b2d7dd5d36,en,English,1,The state legislature provides significant bipartisan support for the legal services delivery system.,Legal delivery is wonderful in the state
b86670b3ab,en,English,1,"In a further role reversal, Gingrich may have positioned himself to fill it.",Gingrich should not be in power.
d528befcd6,bg,Bulgarian,0,"Вашите мотиви бяха без съмнение достойни... Вашата благодарност към него, че Ви спаси от испанците.","Испанците ви бяха хванали, преди той да Ви измъкне от тях."
7fc9d311f3,es,Spanish,2,Los rabinos no estaban impresionados por estos signos.,Los rabinos no conocían las señales.
46b89b54c3,en,English,2,"The second one she had was one of the little puppies born together, and, uh, the only male she used had a dental problem.",You don't have any dogs.
8dc76fc843,en,English,0,Nabatean trading town on the route from Gaza to Petra .,"Between Gaza and Petra, there is a Nabatean trading town."
c9bfb47b3a,sw,Swahili,2,Nina zaidi ya kazi.,Sina kazi wala nilichopenda kufanya
e806d12876,vi,Vietnamese,2,"Có một số dự đoán về dòng tiền trên bàn làm việc của tôi và, ừm, nó dành cho một khách hàng tên Cutty.",Chúng tôi không có bất kỳ khách hàng nào là Cutty.
7fd1ea8340,tr,Turkish,0,"idari/hukuki  batta, begar, chaprasi, dakoit, dakoity, dhan, dharna, kotwal, kotwali, panchayat, pottah, sabha",Hükümeti açıklayan pek çok saçma sözcük var.
